epoch,train_loss,train_binary_label_loss,train_text_binary_distill,train_text_severity_distill,train_embedding_alignment,train_severity_consistency,train_severity_ce,val_threshold,val_accuracy,val_f1,val_precision,val_recall,val_roc_auc,val_pr_auc,val_severity_accuracy_pseudo,val_severity_macro_f1_pseudo
13,1.5299933050712469,0.7290495244928175,0.4341385590095146,0.8458314484403284,0.3402199701091563,0.00899753814232454,0.9075832125927628,0.41000000000000003,0.7647058823529411,0.7327188940092166,0.6794871794871795,0.795,0.8193003412969284,0.7488435369508548,0.6572008113590264,0.364787516877549
14,1.5081675629340485,0.717080327680168,0.43171225789942513,0.8435545988624392,0.33503355663716144,0.009509736051011295,0.8736402457575912,0.41000000000000003,0.7565922920892495,0.726027397260274,0.6680672268907563,0.795,0.8210580204778156,0.7529629154651318,0.6673427991886409,0.4401480299605549
15,1.4784385091079346,0.6889072649716552,0.42911476817201166,0.8492289342002411,0.3313993167708382,0.009483299229633577,0.8622078889335683,0.44000000000000006,0.7626774847870182,0.720763723150358,0.6894977168949772,0.755,0.8196928327645051,0.7541228785696721,0.6693711967545639,0.46271817239334384
16,1.4661435566696466,0.680917330946538,0.4366863942419002,0.8421721207355363,0.3273761584543195,0.010122195684734768,0.8477003176487609,0.36,0.7647058823529411,0.7251184834123223,0.6891891891891891,0.765,0.8199488054607508,0.759650311563512,0.6815415821501014,0.5048885304069366
17,1.4572862922106433,0.6763707880490746,0.43800475662959687,0.8369489585489749,0.32465460536137125,0.010871899007056818,0.8382439374404276,0.5,0.7586206896551724,0.7251732101616628,0.6738197424892703,0.785,0.825221843003413,0.7553563466446853,0.6795131845841785,0.5057675266348458
18,1.4204748965621254,0.6612339235955853,0.4192746569583099,0.8146899020360187,0.31626201305124496,0.010038848478120832,0.8240556172555827,0.35,0.7565922920892495,0.7222222222222222,0.6724137931034483,0.78,0.8229692832764506,0.7599324175075804,0.6896551724137931,0.5456647243375582
19,1.439755606216283,0.6676247181878111,0.441138098431114,0.8136177463436698,0.3221983848443997,0.01176095890388393,0.8435139442061547,0.41000000000000003,0.7606490872210954,0.7293577981651376,0.673728813559322,0.795,0.8290955631399317,0.7620192199257222,0.6855983772819473,0.5518566038673196
20,1.4164621381263587,0.6337852083682235,0.44962852672878695,0.8380450183075238,0.32325075775839407,0.012493019994723426,0.8243770358349503,0.31,0.742393509127789,0.7245119305856833,0.6398467432950191,0.835,0.8296075085324232,0.7653853757668287,0.6876267748478702,0.5513481235958405
21,1.3830843944435285,0.6236116071996606,0.44836388569576807,0.812913062131288,0.31392716057679754,0.012437373467119888,0.7788264654820262,0.31,0.744421906693712,0.7174887892376681,0.6504065040650406,0.8,0.8261262798634811,0.7671522749449441,0.691683569979716,0.5487613409060362
22,1.3545845910225038,0.6039157868811378,0.4306944116463069,0.8017645043322983,0.31734356821752063,0.01293018480871721,0.7860490869592738,0.43000000000000005,0.7586206896551724,0.7186761229314421,0.6816143497757847,0.76,0.8295904436860069,0.7696018030320741,0.7058823529411765,0.5540796712401405
23,1.3564356320369217,0.6068951190475674,0.44275734151078466,0.7886204360552084,0.3083189387012411,0.013678276698382976,0.7994043321131621,0.24000000000000002,0.7241379310344828,0.71900826446281,0.6126760563380281,0.87,0.8301706484641639,0.7655335030741353,0.7038539553752535,0.5500317339426251
24,1.338483257036583,0.5948143331362401,0.44423450930186087,0.7845842012522787,0.30431411065047603,0.01435499883381396,0.7808721837394897,0.31,0.7484787018255578,0.7116279069767442,0.6652173913043479,0.765,0.8280034129692833,0.7750104381733832,0.7139959432048681,0.6152094469567182
25,1.343732222843274,0.5838261509383166,0.45927819605097014,0.8094833179626589,0.3128090760806547,0.01567897093520798,0.7677657848349844,0.6799999999999999,0.7728194726166329,0.7185929648241206,0.7222222222222222,0.715,0.8272525597269624,0.7636213857292471,0.7058823529411765,0.5888280724319019
26,1.3195020647609934,0.5765083403547735,0.45624979268881233,0.778824421659534,0.30218324017810405,0.016651863474128552,0.7697956725143399,0.54,0.7728194726166329,0.72,0.72,0.72,0.8305631399317408,0.7760038003873443,0.7221095334685599,0.6498991188663482
27,1.3151146227757655,0.5705355320312488,0.458086261403197,0.7843528675325296,0.30194673653132,0.015042967100690592,0.7639742051334423,0.55,0.7728194726166329,0.7157360406091371,0.7268041237113402,0.705,0.8278668941979522,0.7759183543801791,0.7200811359026369,0.6556253861151953
28,1.2935073327070228,0.5659971221583471,0.4543379139958643,0.7536785500209316,0.2924388333862903,0.01794744233965949,0.7631870311329827,0.51,0.7525354969574036,0.7149532710280374,0.6710526315789473,0.765,0.8279692832764505,0.770757726447554,0.718052738336714,0.6445546658689358
29,1.3299555940306005,0.574193681573621,0.4817865019059519,0.7962996770970702,0.30272223864375636,0.017838602675125066,0.7477675560512833,0.26,0.7525354969574036,0.7149532710280374,0.6710526315789473,0.765,0.827235494880546,0.7749865671168595,0.7221095334685599,0.652102964512593
30,1.304816012224081,0.5569498241743102,0.47557525801470335,0.7811052691215783,0.30172126434077884,0.018411400889780934,0.7540244507633783,0.62,0.7748478701825557,0.7204030226700252,0.7258883248730964,0.715,0.831825938566553,0.7776562006721546,0.7261663286004056,0.675578420398629
31,1.287532094465102,0.5504600192369459,0.4761569707059912,0.771212776881807,0.29837557864994263,0.01783208186648428,0.7260554294960172,0.62,0.7728194726166329,0.7171717171717171,0.7244897959183674,0.71,0.8321331058020476,0.7799279778507602,0.7261663286004056,0.6561111863688677
32,1.2621234948988314,0.5200169935822487,0.4810089163871762,0.7803557318474992,0.29703123505209006,0.019153818348974318,0.7225236946720963,0.5,0.7626774847870182,0.7220902612826603,0.6877828054298643,0.76,0.8312457337883958,0.7742765644317131,0.7221095334685599,0.6692218226115643
33,1.268245509130503,0.5315613942533277,0.4799224984915298,0.7722515282417954,0.29364154242742035,0.019268429925090043,0.7196699553844975,0.66,0.768762677484787,0.7205882352941176,0.7067307692307693,0.735,0.83080204778157,0.7733035548979409,0.716024340770791,0.6496495995423341
34,1.2619277970203906,0.5097715130996989,0.5054976387018407,0.7829064166558853,0.3006767812702391,0.021378573169274547,0.7173966152216095,0.17,0.7403651115618661,0.7192982456140351,0.640625,0.82,0.8317235494880546,0.7782432799045722,0.7281947261663286,0.6672580085667241
35,1.2421226803448724,0.511022793121782,0.4867747722806364,0.7605231908281904,0.2927729119727295,0.020724801669512877,0.7057755048498349,0.51,0.77079107505071,0.7209876543209877,0.7121951219512195,0.73,0.8293003412969283,0.7745610952775351,0.7322515212981744,0.6737927902084528
36,1.2501668642711277,0.4780643516522477,0.5286579621765024,0.8136717348463005,0.3015142374828231,0.02188689001470055,0.7058200877736077,0.66,0.7768762677484787,0.7317073170731707,0.7142857142857143,0.75,0.8319624573378839,0.775661010374345,0.7281947261663286,0.665167931287767
37,1.2159509652580311,0.47746067289547073,0.5105896860166312,0.7665066919847511,0.29288045913954963,0.021902634132066303,0.6862762983068661,0.28,0.7667342799188641,0.7281323877068558,0.6905829596412556,0.77,0.8282252559726963,0.7717216460608666,0.7221095334685599,0.6591116655549645
38,1.2267819534557058,0.48031534216567584,0.510599480885079,0.7805854825964421,0.29856790565197766,0.02261306068699941,0.6866437326069751,0.25,0.7728194726166329,0.7320574162679426,0.7018348623853211,0.765,0.8259215017064845,0.7713788610232796,0.7139959432048681,0.6521012303722584
39,1.1722297938171296,0.4596515172090146,0.47881055820514173,0.7426306051918364,0.2826643665112182,0.021739610516979525,0.6789840216210725,0.38,0.7748478701825557,0.7286063569682152,0.7129186602870813,0.745,0.8257679180887373,0.7726453815024695,0.7342799188640974,0.6729519273168104
40,1.1941465391929633,0.4462136167773169,0.5163660891272923,0.7839817213645298,0.29869477500842806,0.023504913896362768,0.6751917421428206,0.22,0.7728194726166329,0.7370892018779343,0.6946902654867256,0.785,0.832542662116041,0.7786554518938973,0.7281947261663286,0.6699301080290153
41,1.1866073531263015,0.4463981738042143,0.5243763457586044,0.769443051585185,0.2934045791171475,0.022958028633255568,0.6624267212445959,0.53,0.7768762677484787,0.7342995169082126,0.7102803738317757,0.76,0.8298976109215016,0.7708093581044284,0.7200811359026369,0.6528734631063524
42,1.1999500034973511,0.4563359240228249,0.5194636210263555,0.772325423617963,0.29132968193175746,0.02330908957634454,0.6838057092072397,0.5700000000000001,0.7809330628803245,0.7326732673267327,0.7254901960784313,0.74,0.8252901023890785,0.7714801408634016,0.7119675456389453,0.6502434751081414
43,1.1835752169388571,0.4455830596273761,0.5179444051986816,0.7693390745434237,0.2934937921874144,0.023185067772620242,0.6624928892048356,0.29000000000000004,0.7748478701825557,0.7338129496402878,0.7050691244239631,0.765,0.8281058020477815,0.7743663706732881,0.716024340770791,0.671655300389667
44,1.129298546342159,0.4097615295075578,0.5157293358513343,0.745573703686591,0.28262048513021865,0.024366163075140328,0.6399762055972562,0.25,0.7748478701825557,0.7272727272727273,0.714975845410628,0.74,0.8283447098976109,0.7742919320442506,0.7119675456389453,0.6658797600961781
45,1.17180180386001,0.42339985966763594,0.5296804449859852,0.7806174082726175,0.2973044875725162,0.025624951169289666,0.6614242620198035,0.32,0.7849898580121704,0.7464114832535885,0.7155963302752294,0.78,0.829948805460751,0.7781821627902455,0.7139959432048681,0.6609794883327911
46,1.1264067058469736,0.3957929888030023,0.5432661231639663,0.749391926703305,0.2858673128362315,0.026471934204758883,0.6324150102070993,0.61,0.7789046653144016,0.7410926365795725,0.7058823529411765,0.78,0.8320307167235494,0.7765163472988751,0.718052738336714,0.6617858576816598
47,1.1281187314905372,0.40017875781148865,0.5321229524115072,0.7610004279478443,0.28414464216346574,0.024143630503281204,0.6169093528863911,0.61,0.77079107505071,0.7290167865707434,0.7004608294930875,0.76,0.8258703071672354,0.7710426231451253,0.7099391480730223,0.6562711577073654
48,1.112884377907304,0.3909512496498578,0.5226377909114353,0.7398251081360322,0.28417525557001694,0.02690745748148566,0.6483165416842193,0.39,0.7849898580121704,0.7414634146341463,0.7238095238095238,0.76,0.8299317406143345,0.7780664993823451,0.7281947261663286,0.6733960304528865
49,1.11354058494625,0.39082097604521804,0.5259780169259716,0.7381087327315137,0.28615230495893357,0.027893185023074467,0.6468083583191849,0.31,0.7768762677484787,0.7417840375586855,0.6991150442477876,0.79,0.8254948805460752,0.7713579563963995,0.7221095334685599,0.6665077548944826
50,1.096461791098767,0.38010468201585973,0.5316121571999619,0.7276979666649646,0.281071664539038,0.027159284376777258,0.6356450249167049,0.4,0.7809330628803245,0.7428571428571429,0.7090909090909091,0.78,0.8304095563139932,0.7760168823715787,0.7302231237322515,0.6838683333059692
51,1.1348340518269404,0.39254042843198467,0.5562269763087687,0.7556232505471878,0.2863800760253063,0.029299582692412018,0.6506439740881161,0.37,0.768762677484787,0.7397260273972602,0.680672268907563,0.81,0.8330546075085326,0.7762410338600771,0.7281947261663286,0.675726450878056
52,1.132261399333903,0.369864476300078,0.5878943925808653,0.7830707401524182,0.292833057948447,0.03000493497898169,0.6252140568751915,0.24000000000000002,0.7748478701825557,0.7350835322195705,0.7031963470319634,0.77,0.825307167235495,0.7697600664664505,0.7241379310344828,0.6774745227476089
53,1.0685679344927044,0.34083472743695337,0.5493450142889565,0.7507490866275784,0.2815451615451468,0.028612026993722253,0.6075833921079282,0.42000000000000004,0.7809330628803245,0.7440758293838863,0.7072072072072072,0.785,0.8285324232081911,0.771671778565176,0.7322515212981744,0.684894380664552
54,1.137076049429529,0.40417099759258607,0.5543199100769034,0.7384032080863037,0.2850116708894181,0.029582412717459768,0.6472112418779361,0.19,0.7748478701825557,0.7286063569682152,0.7129186602870813,0.745,0.8208020477815698,0.7646660865899472,0.7079107505070994,0.6715005332962345
55,1.1123332307099776,0.3618705130699608,0.5710784161094097,0.7756054690899024,0.2831853247708225,0.028847434060757696,0.6249850221189278,0.35,0.7789046653144016,0.7308641975308642,0.7219512195121951,0.74,0.8230716723549489,0.7693577543747672,0.7119675456389453,0.6724306167162599
56,1.0697663974950256,0.34994528147682125,0.5388795418936703,0.7426133760796912,0.27764116205226363,0.02848604138421522,0.6096488304387511,0.59,0.7849898580121704,0.7376237623762376,0.7303921568627451,0.745,0.831160409556314,0.7753870912370434,0.7342799188640974,0.6780115999349848
57,1.0517768272095256,0.315983003903432,0.5672325865444697,0.7651690395650391,0.2784754959748721,0.02953397597903546,0.587053462674675,0.7,0.7809330628803245,0.7391304347826086,0.7149532710280374,0.765,0.830938566552901,0.7695844519032655,0.7200811359026369,0.6672487185839537
58,1.0783299950635252,0.34547216410714165,0.5631267272577112,0.7529742919768903,0.2800368175300118,0.028685591363470743,0.6058936690453091,0.72,0.7809330628803245,0.73,0.73,0.73,0.8343174061433447,0.7791406637797507,0.7241379310344828,0.6765365589530038
59,1.08113159987272,0.3454432145410374,0.5613320609879292,0.7511802577894497,0.28542256434174146,0.031949511922719866,0.6172275618010876,0.15000000000000002,0.7748478701825557,0.7388235294117647,0.6977777777777778,0.785,0.8283105802047782,0.7684792095292722,0.7302231237322515,0.6916485041148193
60,1.049790388783988,0.3090413421570995,0.5791245951635807,0.767245971296218,0.285023557107433,0.029101697596421332,0.578592665262991,0.29000000000000004,0.7768762677484787,0.7380952380952381,0.7045454545454546,0.775,0.8272013651877134,0.7658961877148919,0.7200811359026369,0.6803765678765679
61,1.0362587431352384,0.31632459486767744,0.5676353444826174,0.7375019927478693,0.27715913124528585,0.030626593630506845,0.5698539501181875,0.39,0.77079107505071,0.7414187643020596,0.6835443037974683,0.81,0.8253242320819112,0.7546600219466324,0.7079107505070994,0.6553080979807822
62,1.0269708625793716,0.2919496794034421,0.5835370775847848,0.7569389547982247,0.2746207854359498,0.03190848267744134,0.5756189674593525,0.64,0.768762677484787,0.7348837209302326,0.6869565217391305,0.79,0.8237883959044369,0.7536610622215868,0.7139959432048681,0.6634805473268383
63,0.9929314078458773,0.2774439367187698,0.5670319667073831,0.740152453228604,0.26972846540100953,0.03024959981160138,0.5523782684392659,0.42000000000000004,0.77079107505071,0.7378190255220418,0.6883116883116883,0.795,0.8269112627986348,0.7597231278138787,0.718052738336714,0.6772995145132328
64,1.020768577016257,0.2879136319574545,0.6009843410940309,0.7429292375339532,0.276748349931505,0.03334393571285726,0.5616820158781829,0.22,0.7728194726166329,0.7383177570093458,0.6929824561403509,0.79,0.8214675767918089,0.7525267201168003,0.716024340770791,0.677190139889948
65,1.0131193541396157,0.2914041929182339,0.5614130106147922,0.7404345506400454,0.2698861579424935,0.032258501140707184,0.5905091379203048,0.66,0.7728194726166329,0.7383177570093458,0.6929824561403509,0.79,0.8244709897610921,0.7546948379307212,0.716024340770791,0.6738566938966375
66,0.9977223054029064,0.28088665848236716,0.576677729482793,0.7351543934614051,0.2665270520126638,0.03146631545612036,0.5562697350329563,0.32,0.768762677484787,0.7298578199052133,0.6936936936936937,0.77,0.8192662116040955,0.7548005499863663,0.7139959432048681,0.6868538912547395
67,0.9692579903292889,0.2555415922832677,0.5683444774029919,0.7412593918152495,0.2673756711882963,0.03079271800941439,0.5411332539743328,0.31,0.768762677484787,0.7348837209302326,0.6869565217391305,0.79,0.8235836177474402,0.7518555241768083,0.7302231237322515,0.6895501504249409
68,0.9717139326750194,0.2606199810983439,0.5728882745581969,0.7252771489468275,0.26571745712772693,0.03328819243099169,0.5556067356616583,0.4,0.7728194726166329,0.7358490566037735,0.6964285714285714,0.78,0.8209897610921502,0.7493809585634015,0.7221095334685599,0.6824547829471275
69,0.9918402493600622,0.272549239740847,0.5814525848587322,0.7355753749430439,0.2695180044617009,0.03198958656707042,0.5549813812854243,0.51,0.77079107505071,0.7341176470588235,0.6933333333333334,0.78,0.8281569965870307,0.75743913297204,0.7302231237322515,0.6889129427723809
70,1.0087883188346631,0.2795584158160296,0.5896275514643436,0.7356948780630409,0.2709745297277415,0.0357978332052163,0.584471886661837,0.31,0.77079107505071,0.7237163814180929,0.7081339712918661,0.74,0.8209726962457339,0.7534496705702924,0.7200811359026369,0.6896374114710568
71,0.9635586876397818,0.2623437350059906,0.5638930796091658,0.7126750712820648,0.2664936975261485,0.03224269352296114,0.5503832141818045,0.12000000000000001,0.7545638945233266,0.7268623024830699,0.6625514403292181,0.805,0.8210409556313993,0.7502314620838357,0.7241379310344828,0.6905590549511145
72,0.99262052578182,0.26257221364864597,0.5996134361698574,0.747581544395106,0.26803893586194594,0.033808346949555666,0.5500026062942538,0.37,0.77079107505071,0.7263922518159807,0.704225352112676,0.75,0.8199317406143344,0.750884708323822,0.7342799188640974,0.7097311469849199
73,0.9817088675281451,0.26507298295936,0.5967141812991895,0.7177882050393324,0.27019211543736116,0.036323354272681574,0.5498427098093469,0.77,0.7829614604462475,0.7358024691358025,0.7268292682926829,0.745,0.8313139931740613,0.7590368901086699,0.7302231237322515,0.6922515913259251
74,0.9970598895549125,0.26616976457142755,0.597708359760007,0.7437106367825553,0.26820318396964105,0.03520468613020576,0.5646534539515676,0.8099999999999999,0.7789046653144016,0.7321867321867321,0.7198067632850241,0.745,0.8283617747440272,0.7574886104481392,0.7464503042596349,0.7044233996808809
75,1.0021616890133727,0.26522093684714865,0.6092729180397908,0.7359857111633603,0.2738157836342949,0.037673691952781765,0.5825649294718158,0.27,0.7667342799188641,0.7331786542923434,0.683982683982684,0.79,0.8261774744027304,0.7542739460756975,0.7342799188640974,0.6959307089097038
76,0.98389337627554,0.24002957226290553,0.6290755777964714,0.7561500712904535,0.2713403863747135,0.03612451941626396,0.5417991405478749,0.39,0.7748478701825557,0.7424593967517401,0.6926406926406926,0.8,0.8263651877133105,0.7569635680380176,0.7281947261663286,0.6793553526931186
77,0.9794969942980732,0.24773410103306143,0.608976467056829,0.7457366816374861,0.2670328304658528,0.035547839409592774,0.5458592865721592,0.18,0.7565922920892495,0.7272727272727273,0.6666666666666666,0.8,0.8242662116040955,0.7503262812445468,0.7302231237322515,0.6825381836614811
78,0.9619445335322865,0.24847784212512453,0.5836039940552676,0.7382636545189455,0.2644542892546695,0.03282588163598698,0.5215395509807113,0.75,0.768762677484787,0.7311320754716981,0.6919642857142857,0.775,0.8191467576791809,0.7341265336301652,0.7241379310344828,0.6819648564816196
79,0.9104012707252388,0.2269706755221166,0.5618420095538035,0.6948610733342326,0.25237243750775823,0.032411951395662913,0.5226145941707303,0.19,0.7647058823529411,0.7327188940092166,0.6794871794871795,0.795,0.8216211604095562,0.7444055078886649,0.7241379310344828,0.6835298176049939
80,0.9721349973353296,0.24184328145540293,0.6065419073729961,0.7487617351747806,0.2656935151658287,0.03480460454095676,0.5383748970779718,0.17,0.7565922920892495,0.7222222222222222,0.6724137931034483,0.78,0.8150341296928327,0.7403577438774361,0.716024340770791,0.679952639869036
81,0.9784923976607832,0.25215525055620697,0.6157128630611793,0.7350405451746288,0.25626404278938025,0.03482498257842207,0.5451920062628187,0.13,0.7565922920892495,0.7209302325581395,0.6739130434782609,0.775,0.8127303754266211,0.7378432249286148,0.7119675456389453,0.7021438136457443
82,0.9397226868810088,0.2276917305225121,0.6006271859951529,0.7189833969364758,0.26001328321129147,0.0371626362334412,0.5291653759858707,0.11,0.7626774847870182,0.7334851936218679,0.6736401673640168,0.805,0.8201877133105802,0.7503631537955924,0.718052738336714,0.6854203396446981
83,0.9195842343786313,0.20807121176990906,0.6010609148159494,0.7341921924530226,0.258952235526249,0.03417899226890011,0.49590683689823856,0.14,0.7545638945233266,0.7256235827664399,0.6639004149377593,0.8,0.8240102389078499,0.7502393015027494,0.7383367139959433,0.6986793977769872
84,0.8632073170511552,0.2019239941930443,0.5462007051165376,0.6763289839711064,0.24958298860487077,0.03182257708253453,0.4850238978732905,0.53,0.77079107505071,0.7328605200945626,0.695067264573991,0.775,0.8212969283276452,0.7409654193288242,0.7342799188640974,0.6860310923728905
85,0.9316221817102373,0.20798337709154602,0.6188211781652502,0.7388774879869228,0.255556588167069,0.035903156300869515,0.5174337719520452,0.42000000000000004,0.7667342799188641,0.7331786542923434,0.683982683982684,0.79,0.8192150170648466,0.7378003418752429,0.716024340770791,0.6710149795052317
86,0.9265169808515277,0.22529298572239015,0.5890599714190352,0.7157485660595702,0.2490162679540046,0.03450899612263511,0.519051472449874,0.29000000000000004,0.7586206896551724,0.7159904534606205,0.684931506849315,0.75,0.8146757679180886,0.7420799119424792,0.7200811359026369,0.6819902313098037
87,0.8902930379279104,0.20402425318948259,0.5676074273048338,0.7117957103778334,0.25067140761608653,0.03255702359262711,0.49059434030570237,0.15000000000000002,0.7626774847870182,0.720763723150358,0.6894977168949772,0.755,0.813788395904437,0.7438848773830539,0.7302231237322515,0.7061759790150861
88,0.9336372870992471,0.21734019717635802,0.6040307346658379,0.7303187363466536,0.2552841630798799,0.03522665373227282,0.5268826952167586,0.24000000000000002,0.7606490872210954,0.7163461538461539,0.6898148148148148,0.745,0.8127303754266211,0.7355802546604068,0.718052738336714,0.6817262349871045
89,0.9194811856516176,0.21613928710550784,0.5831739428250244,0.725245861554912,0.25111503820533587,0.03433830912322394,0.5161198526685794,0.11,0.7505070993914807,0.7198177676537585,0.6610878661087866,0.79,0.8088054607508534,0.7336436070829049,0.716024340770791,0.6907506600277422
90,0.9044396519060358,0.19425559876088971,0.610958335805108,0.7219111240061086,0.25150345592457224,0.03667884043883784,0.5063850452697355,0.11,0.7667342799188641,0.7368421052631579,0.679324894514768,0.805,0.820273037542662,0.7479297031723104,0.7261663286004056,0.7015341599409876
91,0.8951125216299023,0.21406510826849534,0.5710220530886844,0.695225190677252,0.24535336703841204,0.03311452694776029,0.501885621480173,0.18,0.768762677484787,0.7272727272727273,0.6972477064220184,0.76,0.8113139931740614,0.7308600532678277,0.716024340770791,0.6954525809058247
92,0.8875433878262967,0.20285074823111912,0.5776278296412498,0.6942625807780846,0.24923567852098696,0.03598672679289385,0.5029924222327006,0.11,0.7626774847870182,0.7297921478060047,0.6781115879828327,0.79,0.8176279863481227,0.7380454584787839,0.7342799188640974,0.7083469833469833
93,0.8712137877973596,0.1933392591963163,0.56964502552999,0.6979190291224092,0.24456864578856363,0.033169334507627886,0.48329595096230765,0.15000000000000002,0.7565922920892495,0.7309417040358744,0.6626016260162602,0.815,0.8138907849829351,0.723465324693711,0.7281947261663286,0.6905612094720885
94,0.8935862866224222,0.18459946607241573,0.603508426039226,0.7397559111528017,0.24827222044950997,0.032539074724006196,0.48146427462043845,0.15000000000000002,0.7606490872210954,0.730593607305936,0.6722689075630253,0.8,0.8154778156996586,0.7335423284019678,0.7261663286004056,0.6958425412250704
95,0.8920552875546328,0.1938506514818077,0.5870299742579428,0.722937148403628,0.24450014666015027,0.033719765800428445,0.49776723691321145,0.5,0.7667342799188641,0.7319347319347319,0.6855895196506551,0.785,0.8138054607508531,0.7158083288119274,0.7302231237322515,0.68498445998446
96,0.8742072878393278,0.1860308231664152,0.5796229311074323,0.7045753760965366,0.24859485663230124,0.034641856545054056,0.4958622207309166,0.12000000000000001,0.7565922920892495,0.7247706422018348,0.6694915254237288,0.79,0.8111945392491468,0.7300967315746552,0.7200811359026369,0.6734511274437727
97,0.8620287560900441,0.18552390102049526,0.5805937281943663,0.6909339369925993,0.24211934461767637,0.03414437469728071,0.4750903825614447,0.13,0.7505070993914807,0.7320261437908496,0.6486486486486487,0.84,0.8132252559726962,0.7234374254777208,0.7322515212981744,0.6751036456353106
98,0.8756829049170407,0.1831649127397037,0.5831215751180852,0.7106375426630244,0.24647061033316428,0.03560593831259495,0.49949858089937366,0.24000000000000002,0.77079107505071,0.7263922518159807,0.704225352112676,0.75,0.8125085324232082,0.7400076016677706,0.7302231237322515,0.6983229733229732
99,0.9133192098113122,0.2039462811816768,0.6036711929802233,0.7243157284354592,0.24748276245165496,0.0368277793709024,0.5145485007425279,0.1,0.7525354969574036,0.7252252252252253,0.6598360655737705,0.805,0.8122013651877134,0.7329268701379994,0.7281947261663286,0.702874756651525
100,0.8791416153401006,0.1760865827397421,0.6024049404194916,0.7238943178279728,0.2424026161432266,0.034524195598870565,0.49477689323342183,0.5,0.7647058823529411,0.7264150943396226,0.6875,0.77,0.8095221843003413,0.7154757669640023,0.7221095334685599,0.6794238692864895
